col1,col2
36.1937,29.6431
36.3797,29.8801
36.3101,28.6674
36.3067,27.5918
36.2706,26.4314
36.2689,26.2013
36.3665,24.6769
36.4947,24.1465
36.4494,24.5898
36.467,25.1596
36.5127,25.7439
274.9833,51.3475
274.9745,51.8727
275.0151,52.9067
275.9875,53.8258
275.9501,53.3008
276.022,53.0485
275.9652,52.8079
275.9226,52.62
36.4008,28.0974
36.419,28.3067
36.4992,28.5666
36.4185,28.7656
36.4693,28.8257
36.5607,28.7395
36.6166,27.5794
36.7436,24.4182
36.7417,26.0407
36.78,27.012
36.6729,27.5143
36.7562,27.8714
276.5257,52.8759
276.5337,53.3701
276.5385,53.4723
276.8038,53.5647
277.0744,53.3421
277.1924,53.0686
277.3035,53.0695
28.3718,35.958
28.5071,35.4603
28.5949,35.1901
37.8729,27.9317
37.8833,27.5692
37.8942,26.2535
37.9779,25.4313
38.1103,26.248
38.0516,26.6139
38.0322,27.2903
38.0562,28.1915
38.0706,28.5665
38.1587,27.8417
38.2002,26.1553
38.1265,25.4725
38.2171,25.3601
38.2721,26.2859
38.2972,26.3477
38.3135,27.7786
38.5024,28.3239
38.3965,27.8935
38.4222,27.3721
38.4509,25.274
38.4052,24.9234
38.4612,24.8374
38.5667,24.504
38.5391,28.0291
38.63,29.0499
38.6963,28.8771
38.7656,28.8334
38.6852,28.3891
38.6617,24.8926
38.9041,26.9095
38.9007,29.422
38.9286,29.2216
39.0191,26.2634
39.0065,25.5884
38.9907,25.4884
39.0623,25.5386
39.1522,27.1582
39.0889,27.5481
39.0627,28.928
39.1669,29.1329
39.0995,29.2902
39.2502,29.5305
39.1816,29.4777
39.1992,28.6069
39.2805,25.8885
39.2415,24.648
39.253,24.6471
39.1802,24.4273
39.3163,27.3506
39.3972,29.7527
39.5598,29.106
39.5059,28.0474
39.5321,23.913
39.6208,26.3999
39.6822,26.5348
39.6253,27.515
39.5806,28.3601
39.6054,28.3863
39.5899,28.6821
39.7992,29.8828
39.7673,28.8983
39.7397,27.6858
39.834,26.165
39.7279,24.7002
39.8008,24.3195
39.7539,24.0515
39.8866,24.4623
39.8612,24.9309
39.8992,25.4127
39.912,27.7301
39.8797,28.053
39.892,29.5994
39.897,29.9542
60.0128,28.5296
60.0228,27.1232
60.1477,28.5789
60.0365,29.581
60.2642,27.6937
60.3406,26.7987
60.3388,27.7647
60.3582,28.5017
60.5015,27.2082
56.4275,34.7755
56.3548,32.1584
56.4496,32.0162
56.4544,31.702
56.5239,32.7623
56.4941,34.093
56.599,34.7786
56.6429,34.522
56.6476,32.8635
56.6703,32.2901
56.6363,31.635
56.652,31.1783
56.607,30.776
56.7459,31.8348
56.7552,32.5744
56.9916,33.8815
56.9307,33.8752
56.9541,32.1952
56.9657,30.8832
56.8754,30.839
57.0771,29.9475
57.1483,30.6563
57.0466,30.9027
57.0984,31.9625
57.0148,33.7766
57.0645,34.6006
57.0909,35.7149
57.2771,35.1302
57.1891,34.9781
57.2202,34.6961
57.2922,33.7303
57.2812,33.4159
57.1761,31.3042
57.2058,30.1081
57.3504,32.9718
57.386,33.0914
57.3246,34.4268
57.3943,34.5393
57.3711,34.9668
57.4539,35.6001
57.5317,35.5657
57.5556,34.8197
57.5665,33.3769
57.471,30.1466
57.6657,30.0938
57.7136,32.6799
57.6255,34.0522
57.7439,35.0912
57.7254,33.1812
57.786,33.1442
57.7561,32.5583
57.8269,30.362
57.9191,30.0507
57.8757,31.4284
57.9739,34.3591
57.9425,34.883
57.9389,34.8895
26.4057,41.7268
26.5228,41.5135
26.5931,39.5262
26.545,40.2367
26.6674,40.6559
26.5771,41.4868
26.7106,38.7487
26.7323,38.2026
26.8252,38.1344
26.8864,39.2256
26.9811,39.3789
26.9839,40.1224
26.9253,41.7762
27.0906,40.1425
27.0131,39.6087
27.163,37.9527
27.2623,38.1794
27.1793,38.2693
27.163,38.3874
27.2304,40.0556
27.3155,40.1288
27.3145,40.1257
27.3331,38.7386
27.5674,37.9386
27.5252,38.5609
27.5403,38.8133
27.4477,39.1298
27.5366,40.4654
27.5068,40.5563
49.3256,27.8011
49.3169,26.7168
49.3464,26.3148
49.3898,26.0284
49.5175,24.8768
49.4433,25.2498
49.493,25.5593
49.5229,27.4155
49.4764,29.4462
49.5841,28.9684
49.6115,28.7135
49.5555,27.9147
49.6218,27.4922
49.5854,26.909
49.5731,26.4171
49.6394,25.5804
49.7605,26.4697
49.6831,26.8941
49.7998,28.1867
49.8895,29.4923
49.8615,27.532
49.9195,27.3499
49.9092,24.8172
49.981,25.6149
49.9823,27.0707
50.0517,28.3228
50.1642,29.908
50.0848,29.0484
50.1652,28.8261
50.1904,28.4349
50.1594,26.9274
50.1066,25.6623
50.3285,27.6922
50.3442,27.8039
50.3595,27.2913
50.346,24.7629
50.5566,25.4981
50.4781,25.5701
50.5496,27.6075
50.7161,29.8183
50.6611,29.3321
50.6329,28.9745
50.6003,28.7775
50.6186,27.1557
50.7483,24.7875
50.806,25.578
50.7705,26.9008
50.7707,27.5092
50.7448,27.6867
50.9718,29.8917
50.9583,28.3854
50.8859,27.4018
50.9568,26.0796
50.885,25.8992
50.867,25.2392
50.9165,25.0479
51.0673,27.9223
51.1089,28.4071
51.0549,28.8599
51.0871,29.7124
51.191,29.012
51.2042,28.6522
51.1316,27.5465
51.1512,27.5449
51.2102,25.0543
51.3519,29.2253
51.3073,29.8388
51.6044,26.8627
51.6198,27.7235
51.6477,28.7145
44.2912,26.8674
44.2944,25.9502
44.428,23.9619
44.4723,24.1457
44.4658,25.8741
44.3936,26.5302
44.4293,26.5343
44.4665,28.1059
44.4457,29.6612
44.3949,29.7093
44.62,29.798
44.5889,28.1409
44.5199,28.0208
44.5646,27.3361
44.7014,24.312
44.6682,24.944
44.6819,25.8941
44.7184,26.7748
44.7264,28.8988
44.7101,29.0242
44.9634,27.3013
45.012,27.4375
45.0076,28.015
45.0063,29.2398
45.0591,25.9517
45.0456,25.2457
45.3903,29.641
45.412,25.4825
45.4149,25.1684
45.3667,25.1264
45.538,25.8926
45.5419,26.0124
45.5417,26.0155
45.4755,26.4624
45.4456,28.7762
45.5109,29.7632
45.5928,29.4449
45.6294,27.2655
45.6114,26.928
45.6099,26.6083
45.5594,24.6497
45.8047,24.3915
45.8002,26.0613
45.7163,26.7087
45.8148,27.278
45.7911,29.6536
45.8761,28.2698
46.0115,24.7546
45.9578,25.0428
45.9925,26.544
46.0144,26.776
46.0226,28.9631
46.214,28.5396
46.1923,26.4701
46.1454,25.6988
46.1234,25.0874
46.2622,25.5061
46.3371,25.7509
46.2844,27.7075
46.2732,27.9119
46.3969,27.8696
46.4503,27.6861
46.4085,26.1429
46.3612,25.2551
46.522,25.4313
46.4922,26.0002
46.8254,24.6502
46.7904,25.288
46.8281,25.6864
46.8112,25.8617
46.7558,26.189
46.9788,26.0593
46.9604,25.5514
46.9467,24.9647
47.0204,24.575
47.1128,25.2447
47.1131,25.9701
47.1697,25.5917
47.2126,25.3679
47.358,24.9964
47.4032,29.077
47.5109,29.635
47.454,28.9268
47.5369,27.8195
47.4762,24.5326
47.6241,27.1697
47.6643,28.3372
47.6195,28.9969
47.6795,29.7801
47.7463,26.7796
47.8693,26.6975
47.9188,29.6375
47.8236,29.7263
48.0525,29.8585
47.9889,29.8317
48.066,29.8185
48.046,29.3837
48.0594,27.2569
48.0688,26.8309
48.3034,29.3823
48.301,27.9504
48.2235,26.4009
48.3418,26.3915
48.2866,25.515
48.3703,25.2072
48.3923,28.5923
48.5539,28.6735
48.6043,28.0081
48.7073,24.9281
48.7285,24.993
48.6289,25.6917
48.6798,26.9916
48.7214,27.0268
48.6556,28.6623
48.7576,29.7676
48.7559,27.2428
48.793,27.2013
48.8382,26.321
48.8622,26.2936
48.773,24.759
48.9163,24.5435
48.9103,24.7377
48.9339,28.3452
49.0922,29.6959
49.1226,29.2949
49.1219,29.1591
49.1355,26.2085
49.0308,24.365
49.1661,24.5874
49.2566,25.5865
49.1795,25.9015
49.2156,28.3952
49.267,28.484
49.1791,28.5022
57.056,27.6666
57.0774,26.9728
57.2351,28.0638
57.2277,29.2309
57.1984,29.3719
57.4267,26.627
57.4884,26.7134
57.4626,26.81
57.4478,27.3408
57.4951,27.4375
57.4002,27.6165
57.4042,27.666
57.6254,27.8935
57.5518,27.8589
57.5889,27.1441
57.7088,27.4142
57.6664,28.3443
57.7448,29.6545
52.52,29.171
52.5872,29.125
52.5772,28.408
52.5351,28.142
52.7244,27.6011
52.6296,28.7382
52.7038,29.8535
52.7646,27.7314
52.8367,27.5716
52.8331,27.5716
52.8563,27.2442
52.8052,26.9895
52.8056,26.4395
52.8053,26.2132
52.8166,25.2552
52.8902,26.2652
52.9866,27.8585
52.9324,28.4135
53.045,29.5308
53.0743,29.4469
53.0669,28.2465
52.9988,28.0968
53.0352,27.8382
53.1392,26.7457
53.1577,27.3685
53.1494,28.7316
53.1732,29.8069
53.3668,29.7154
53.263,28.249
53.3333,27.7902
53.3662,26.4211
53.5035,26.5726
53.7398,26.6083
53.7044,27.1589
53.7407,28.2558
53.7323,28.9178
53.9027,29.1242
53.8593,27.8464
53.8462,27.5257
53.8353,26.8499
53.8822,26.5078
53.8837,25.5687
54.0287,25.7005
53.9493,25.8227
54.0449,26.2643
53.9413,26.2832
54.0354,27.3427
54.0208,27.5932
54.1271,29.8889
54.1662,29.224
54.116,29.129
54.0827,28.9609
54.2975,25.9896
54.2983,27.0975
54.2126,29.7
54.4235,29.5483
54.3394,28.9326
54.3756,28.8747
54.5648,25.7472
54.5304,27.4023
54.5668,28.1414
54.5783,28.9211
54.556,29.5463
54.5192,29.8755
278.8595,53.7127
38.3538,65.7641
38.3358,61.5217
38.4292,61.4367
39.0091,61.4535
39.3231,65.9423
39.4009,65.7453
39.4706,65.3183
39.4903,64.8655
39.3539,64.341
39.3663,64.1133
39.4393,63.4103
39.5355,60.7942
39.6648,62.748
39.5282,64.4973
39.8059,65.4801
40.0102,61.1293
40.0547,61.733
40.065,63.8142
40.2088,63.8832
40.4235,64.5038
40.3838,64.4965
40.309,63.9854
40.2956,63.1322
40.9188,64.3895
40.9184,61.4344
41.1596,62.5454
41.0803,63.508
41.0079,63.9922
41.2082,65.1811
41.4259,64.6256
41.2903,61.83
41.2684,61.8191
41.2987,61.3863
41.3614,61.2833
41.3249,61.2097
41.5387,60.929
41.5724,61.9263
41.6667,63.0055
41.4786,65.7263
41.7895,65.7218
41.8961,64.6852
41.865,61.2388
41.9889,61.1517
42.1555,62.1891
41.9775,62.2647
42.131,65.6039
13.9373,65.1114
13.921,63.681
13.8094,61.3968
13.9482,61.3937
13.8697,59.973
14.0561,60.2395
14.196,60.3628
14.2522,61.3662
14.2311,64.5323
14.1769,64.6137
14.1709,65.3592
15.8149,64.8749
15.8435,64.2124
15.7919,63.1989
15.8414,62.366
15.7659,61.0966
15.9042,61.0748
16.1226,60.6408
16.1244,61.1757
16.0801,61.58
16.1389,64.9867
16.3343,65.7701
16.2259,65.6644
16.4548,60.7721
16.6808,64.944
16.7765,64.2723
16.8036,63.9431
16.7489,63.7732
17.0731,60.1362
17.1111,61.3852
16.9494,61.735
16.9682,62.6532
17.1262,63.5152
17.083,63.5865
17.3049,65.1172
17.271,62.7917
17.2353,62.5222
17.3789,61.449
17.5717,62.3035
17.6637,62.6747
17.5028,62.9429
17.5683,64.6459
17.5968,65.4401
17.8571,64.2026
17.8163,61.8168
17.7966,61.7346
17.7558,61.2311
17.8746,61.1467
17.8007,61.1017
17.7211,60.8086
17.9388,59.987
18.121,60.2228
18.0319,60.3865
18.0121,61.5912
18.0818,62.6599
18.0615,63.8614
17.9228,65.0188
18.192,63.4742
18.2469,62.9964
18.2492,62.1797
18.2737,61.4125
18.3231,60.267
18.1655,60.1179
18.5152,60.8831
18.6294,62.7416
18.6283,62.8495
18.863,61.7804
18.6729,61.7142
18.6916,60.9387
18.794,60.8634
18.8285,60.6664
19.0464,60.1525
18.8913,60.3196
19.0935,60.629
19.0153,65.3088
19.3444,63.1046
19.1569,62.1256
19.2104,61.9032
19.5303,61.7178
19.4022,63.0721
19.5258,64.0197
19.4313,64.9866
19.5112,65.2916
19.6332,63.7425
19.8346,63.6573
19.7286,63.2548
19.6695,63.1125
19.7627,62.8888
19.6824,60.8871
20.654,63.3469
20.7387,63.0993
20.6848,62.7064
20.8542,62.0466
20.8778,64.1957
20.8685,64.1958
21.0265,64.775
21.0376,64.7856
21.1984,61.2605
21.4573,60.235
21.5041,61.7795
21.5284,61.9107
21.5165,61.9958
21.3795,63.2818
37.8516,22.0878
37.9052,23.4715
38.0849,21.4609
38.2514,22.8468
38.2499,23.207
38.307,22.8824
38.2887,21.9931
39.1836,22.6719
45.7146,23.7922
30.0882,35.287
30.1184,32.3902
30.1317,35.7891
30.2719,35.3066
30.2818,34.1059
30.3494,33.9707
30.3764,33.3144
30.2834,32.2972
30.3752,32.0002
30.3927,31.8698
30.5301,32.6336
30.4953,34.2289
30.664,33.763
30.5558,33.4086
30.581,32.8846
30.6093,31.5612
30.745,31.6457
30.7414,33.2841
30.8111,35.2189
30.9459,35.5912
30.9202,34.877
31.0245,31.9899
30.9615,33.6982
31.0277,33.9138
31.0121,34.9681
31.0993,32.9615
31.1429,32.828
31.1585,32.5103
31.184,30.7072
31.2859,30.885
31.2792,33.7395
31.4919,34.3242
31.4542,30.7833
31.3771,30.3083
31.631,30.4161
31.6449,30.5491
31.6555,35.4898
31.7533,35.362
31.6543,34.3046
31.7645,32.7792
31.7777,31.0991
31.8226,30.0865
31.8838,32.0529
31.9344,34.2949
31.9696,35.5537
31.9776,34.5395
31.947,34.4313
32.0334,33.3203
32.1409,31.3904
32.1286,33.3399
32.1475,34.6127
32.2593,35.6744
32.2668,34.9704
32.3341,33.9393
32.3018,31.4171
32.2444,31.163
32.366,33.5571
32.3823,34.4389
32.387,34.9871
32.5179,35.4279
32.6026,30.377
32.5648,29.8933
32.6941,30.0782
32.6871,32.3638
32.7067,33.7709
32.7021,33.9932
32.6856,34.9379
32.8839,35.7375
32.8375,34.9733
32.7943,33.7817
32.8545,31.5263
33.027,31.5644
32.998,33.8199
33.0717,34.25
33.1703,31.0874
33.0924,30.3027
33.3156,30.8651
33.2754,33.2699
33.3633,34.4401
33.4173,32.9814
33.3483,30.4321
33.5838,30.7248
33.5994,34.4604
33.5144,34.6219
33.6408,35.6786
33.6909,35.2968
33.6662,33.3156
33.6243,32.7838
33.6604,31.362
33.6554,31.1117
33.8852,30.6316
33.8352,32.9336
33.8945,33.9593
34.0049,35.6881
34.0293,35.0224
33.934,33.6689
33.9844,33.3587
34.0344,31.1432
33.8981,30.8757
34.0109,30.7322
33.9695,30.0713
34.0929,31.0437
34.1008,33.9329
34.0965,35.8882
34.2955,35.4409
34.2438,34.8521
34.2712,34.2229
34.2888,31.2928
34.238,31.0072
34.3766,31.6693
34.3354,32.1342
34.3574,33.3906
34.3289,33.8469
34.6383,30.8658
34.6518,32.1271
34.6665,34.4873
53.0235,43.6692
52.9698,45.584
53.0183,46.4615
53.0289,47.315
53.109,46.0564
53.1624,44.8557
53.0684,44.8407
53.3216,42.3314
53.3747,42.8542
53.2236,43.7605
53.3006,44.1567
53.3068,46.2564
53.3429,47.4219
358.687,59.7093
53.46,45.4406
53.5193,43.2153
53.4606,43.0037
53.9003,42.8867
53.9415,44.0756
54.0075,46.0957
54.0627,42.6344
54.2147,43.1859
54.2696,47.2614
54.3235,47.3481
54.4051,47.6176
54.5645,43.4816
54.6031,45.156
54.5651,47.5768
54.7369,42.5375
54.7284,42.3913
54.8711,42.2145
54.9276,44.248
54.9046,45.5207
55.005,46.6449
54.9551,47.6103
55.0871,44.2476
55.1503,43.1511
55.2588,42.2556
55.3002,42.8967
55.2459,44.9252
55.3004,45.5087
55.3086,46.2876
28.7244,40.7017
28.6578,40.6559
28.7551,40.5851
28.6453,38.8207
28.6503,38.3345
28.7613,37.9646
28.6564,37.6958
28.7405,37.1282
28.6603,37.005
28.8654,37.9986
28.8651,40.4459
28.8596,40.7869
28.9946,41.7162
29.0052,40.056
29.0811,39.1512
28.9635,38.8246
28.9771,37.2778
29.0403,37.2519
29.0274,36.1749
29.2102,38.0328
29.1401,38.5986
29.2063,41.7074
29.3474,39.4795
29.2491,39.2
29.3742,38.2171
29.263,38.134
29.3213,37.4358
29.5107,37.4931
29.4124,37.7701
29.5187,37.8446
29.4446,38.2539
29.5227,40.0992
29.476,40.2762
29.4821,40.7601
29.4583,41.0036
29.5188,41.3862
29.6407,41.0801
29.6021,40.9136
29.5734,40.6913
29.5716,40.0672
29.5797,39.1061
29.6392,38.5732
29.6243,37.8604
29.5782,37.8029
29.6113,36.0218
29.7548,36.1652
29.7438,37.1373
29.7205,37.8158
29.8117,38.0153
29.8012,38.2914
29.817,39.0975
29.6913,40.8287
29.7542,41.6442
42.6428,41.9449
42.6154,40.7162
42.647,36.9476
42.5966,36.4241
42.7919,36.1435
42.8633,36.2121
42.8287,36.3101
42.7339,37.6596
42.8345,40.9334
42.8452,41.2368
42.9724,37.4208
42.9156,36.1181
43.0309,36.619
43.0472,37.094
43.2666,41.8418
43.2592,39.9202
43.1783,36.2856
43.2452,35.9549
43.352,40.1596
43.3436,40.6468
43.6071,40.4117
43.519,39.499
43.5228,38.6737
43.6359,39.1831
43.7173,39.2256
26.3055,38.9842
26.3306,39.0263
26.3802,39.401
29.8694,41.2284
29.9725,40.922
29.8932,40.434
43.8899,38.2839
43.8899,39.455
43.9572,41.4261
44.006,41.3411
43.9481,41.2985
44.0103,41.1838
44.0108,38.5856
44.0734,37.3138
44.0933,37.2714
44.1723,38.2932
44.1767,38.7017
44.1763,39.2804
44.1132,39.2889
44.2118,39.4579
44.1717,40.1723
44.14,40.9593
44.1052,41.1683
44.3103,37.7563
44.502,36.1716
44.4236,37.8357
44.402,38.2557
44.5097,38.6148
44.4162,40.9575
44.4118,41.9604
44.6076,41.8353
44.5913,39.5098
44.6042,39.4824
44.5819,37.0359
25.9308,55.6117
25.9527,57.7384
25.9195,58.7558
25.8405,59.6325
26.095,59.3534
26.0753,57.5366
26.3305,54.0582
26.3929,55.9246
26.253,58.7912
26.3806,58.8107
26.2312,59.856
26.5696,58.2647
26.5359,57.7943
26.5528,56.0748
26.3969,55.6954
27.5057,56.2075
27.7583,59.7383
27.7511,59.068
38.2189,34.5423
38.1381,34.4589
38.1892,33.5373
38.2107,32.0325
38.3436,31.3218
38.3472,31.8189
38.3293,34.7816
38.2883,35.4264
38.4174,34.5562
38.4282,34.3412
38.4142,32.7989
38.4755,31.5802
38.3901,31.4082
38.6554,30.9238
38.6243,32.7641
38.5576,33.0012
38.6138,33.6234
38.5739,35.1499
38.5496,35.3597
38.7808,35.8788
38.7661,31.656
38.8576,30.1172
38.9044,30.7872
38.9244,31.0426
38.8841,31.9899
38.9143,32.7588
38.9383,34.4887
38.9453,34.6873
38.864,35.4518
38.8074,35.8168
39.0576,35.3569
38.9729,35.082
39.0595,34.7482
38.9779,31.1395
39.3176,35.6733
39.3203,35.3691
39.2779,32.8913
39.3327,32.432
39.3607,32.0891
39.4533,30.9871
39.5977,35.525
39.613,30.8145
39.5939,30.2963
39.8411,35.4783
39.8772,31.29
39.9115,30.4097
39.9674,34.0518
40.1536,33.9986
40.1092,32.3204
40.2509,31.1995
40.2092,31.7152
40.3302,31.8271
40.2467,34.9928
40.3161,35.1061
40.3856,35.6796
40.4171,35.6772
40.3784,35.5687
40.4021,33.579
40.3832,32.2978
40.5142,30.1265
40.5038,30.9355
40.5515,32.4105
40.5591,33.0526
40.531,34.0351
40.5791,35.5464
40.647,33.7673
40.682,32.1388
40.7187,30.3685
40.8271,30.4795
40.794,31.4549
40.7732,33.3984
40.8416,34.1737
40.8026,35.9579
40.983,35.4955
40.9431,31.7661
40.9367,30.1882
41.2811,32.7519
41.2218,31.4431
41.3132,31.2775
41.2109,31.1452
41.3963,30.3194
41.3724,33.5107
41.3428,34.3236
41.5518,33.7748
41.4888,33.3163
41.5112,32.8916
41.5767,32.624
41.606,32.1298
41.649,30.8888
41.6913,31.6424
41.7259,32.7513
41.7429,32.8767
41.7646,35.5543
41.8308,34.5294
41.8365,33.9758
41.7654,31.3949
41.765,31.0515
41.9911,30.9942
41.916,32.1244
41.9641,35.8059
42.1515,34.6653
42.108,33.975
42.0474,33.4224
42.1451,32.7073
42.0682,31.1947
42.0787,30.343
42.2604,29.9394
42.2333,30.8878
42.1836,31.1143
42.3008,32.1127
42.2722,32.8449
42.2959,35.8702
42.3262,34.5058
42.3613,33.9363
42.4354,33.1252
42.3653,32.8532
42.3211,32.0061
42.4645,29.9988
42.5017,30.5259
42.4469,31.9767
42.5335,32.9357
42.5182,33.8175
42.661,33.5046
42.6731,33.4995
42.6784,32.4554
42.6261,32.1591
42.6087,31.9726
42.6471,30.9911
42.6239,30.6809
42.85,30.1479
42.7687,30.2866
42.7488,32.364
42.7576,34.6268
42.7396,34.7295
42.8909,34.5927
42.878,34.1098
42.9154,33.2914
42.8896,31.1632
42.8973,30.381
43.0211,30.1927
43.0672,30.4512
43.0342,30.5238
43.0948,31.4432
43.0876,32.6937
43.0364,34.3839
43.2426,34.8958
43.182,33.3755
43.2231,31.4093
43.3163,31.3158
43.5202,35.9008
43.4689,34.9003
43.4758,34.5466
43.532,33.7264
43.5371,32.336
43.492,32.3096
43.4849,31.6964
43.4686,30.7606
43.512,30.1082
43.6052,30.0969
43.6735,30.2803
43.6511,32.2809
43.6903,33.9991
43.6992,34.4465
46.1094,64.0216
46.1894,61.7319
46.192,61.5916
46.3647,61.6549
46.5006,64.3776
46.6202,62.909
46.6147,62.8129
46.5703,62.3723
46.9243,60.1947
46.9188,60.4895
46.807,62.95
46.809,62.9595
46.9448,63.6597
46.829,64.0576
46.912,65.5105
47.0558,63.8311
47.2257,62.3846
47.2829,62.823
47.3423,64.2995
47.2863,65.448
47.6889,65.0447
47.5628,64.2859
47.6112,63.6589
47.5075,63.1053
47.5908,61.7944
47.8418,59.9949
47.7785,62.3642
47.9457,64.9115
47.8209,65.8661
48.1053,62.5508
48.1784,61.8288
48.764,61.5658
